datetime,open,high,low,close,volume
2026-08-03T01:34:00.000000,58.568,58.612,58.556,58.612,72.0
2026-08-03T01:35:00.000000,58.616,58.618,58.51,58.53,106.0
2026-08-03T01:36:00.000000,58.544,58.557,58.509,58.551,52.0
2026-08-03T01:37:00.000000,58.539,58.542,58.499,58.505,46.0
2026-08-03T01:38:00.000000,58.507,58.528,58.45,58.455,51.0
2026-08-03T01:39:00.000000,58.453,58.474,58.439,58.459,70.0
2026-08-03T01:40:00.000000,58.456,58.456,58.396,58.437,74.0
2026-08-03T01:41:00.000000,58.436,58.456,58.411,58.447,127.0
2026-08-03T01:42:00.000000,58.446,58.467,58.43,58.443,74.0
2026-08-03T01:43:00.000000,58.439,58.47,58.431,58.465,57.0
2026-08-03T01:44:00.000000,58.467,58.472,58.42,58.426,81.0
2026-08-03T01:45:00.000000,58.42,58.433,58.374,58.374,85.0
2026-08-03T01:46:00.000000,58.372,58.39,58.369,58.38,46.0
2026-08-03T01:47:00.000000,58.379,58.388,58.368,58.373,55.0
2026-08-03T01:48:00.000000,58.371,58.375,58.31,58.31,68.0
2026-08-03T01:49:00.000000,58.312,58.324,58.261,58.297,130.0
2026-08-03T01:50:00.000000,58.301,58.356,58.293,58.352,141.0
2026-08-03T01:51:00.000000,58.348,58.367,58.347,58.348,48.0
2026-08-03T01:52:00.000000,58.345,58.356,58.335,58.338,67.0
2026-08-03T01:53:00.000000,58.339,58.349,58.315,58.344,65.0
2026-08-03T01:54:00.000000,58.347,58.354,58.294,58.305,137.0
2026-08-03T01:55:00.000000,58.306,58.326,58.306,58.314,103.0
2026-08-03T01:56:00.000000,58.317,58.334,58.302,58.309,99.0
2026-08-03T01:57:00.000000,58.312,58.368,58.292,58.368,80.0
2026-08-03T01:58:00.000000,58.372,58.374,58.345,58.369,104.0
2026-08-03T01:59:00.000000,58.371,58.384,58.349,58.383,96.0
2026-08-03T02:00:00.000000,58.384,58.411,58.371,58.386,91.0
2026-08-03T02:01:00.000000,58.384,58.429,58.383,58.409,67.0
2026-08-03T02:02:00.000000,58.407,58.429,58.396,58.413,87.0
2026-08-03T02:03:00.000000,58.412,58.44,58.408,58.44,82.0
2026-08-03T02:04:00.000000,58.442,58.454,58.394,58.396,117.0
2026-08-03T02:05:00.000000,58.397,58.433,58.397,58.407,106.0
2026-08-03T02:06:00.000000,58.409,58.437,58.399,58.413,96.0
2026-08-03T02:07:00.000000,58.411,58.421,58.398,58.4,74.0
2026-08-03T02:08:00.000000,58.401,58.451,58.401,58.417,68.0
2026-08-03T02:09:00.000000,58.42,58.464,58.42,58.441,91.0
2026-08-03T02:10:00.000000,58.442,58.468,58.422,58.468,69.0
2026-08-03T02:11:00.000000,58.466,58.466,58.428,58.433,66.0
2026-08-03T02:12:00.000000,58.435,58.465,58.431,58.463,99.0
2026-08-03T02:13:00.000000,58.464,58.467,58.45,58.452,51.0
2026-08-03T02:14:00.000000,58.45,58.46,58.445,58.45,57.0
2026-08-03T02:15:00.000000,58.449,58.46,58.442,58.457,51.0
2026-08-03T02:16:00.000000,58.455,58.457,58.416,58.423,61.0
